mo	pairs_mo	BP_mo	lat_mo	lon_mo	Ntaxa_mo	method_mo	da	pairs_da	BP_da	lat_da	lon_da	Ntaxa_da	method_da	err_home_mo	err_home_da	distance	speed	area	subsistence	bearing	biome4	biome4_names	perc_b4	biome98	biome98_names	perc_b98	altitude	rugosity	npp
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,SoutheastSolomonic	133	1794	-9.11536	160.897	26	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,SoutheastSolomonic,Longgu-Malaita-Makira	18	1047	-8.93744	160.965	19	MD	129	101	21.1699427630638	0.028	Austronesian	AGR	NS	1	Tropical evergreen forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	340.99	271.99	1954.75
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Temotu	12	3948	-11.2958	166.498	10	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Temotu,Utupua-Vanikoro	3	2492	-11.2975	166.507	6	MD	99	79	1.0005252751557	0.001	Austronesian	AGR	EW	NA	Sea	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	NA	NA	NA
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Temotu	12	3948	-11.2958	166.498	10	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Temotu,Reefs-SantaCruz	5	2732	-10.7441	165.887	4	MD	99	83	90.7134351779581	0.075	Austronesian	AGR	EW	NA	Sea	100	100	Sea	90.9	NA	NA	NA
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,AdmiraltyIslands	38	2761	-2.09163	147.064	31	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,AdmiraltyIslands,EasternAdmiraltyIslands	48	2120	-2.05894	147.085	27	MD	126	104	4.32438294136228	0.007	Austronesian	AGR	NS	NA	Sea	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	NA	NA	NA
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage	10167	3775	-6.23575	149.571	237	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,MesoMelanesianlinkage	146	2948	-5.41042	154.624	69	MD	245	261	567.080060686925	0.686	Austronesian	AGR	EW	NA	Sea	100	100	Sea	83.1	NA	NA	NA
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,SoutheastSolomonic	133	1794	-9.11536	160.897	26	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,SoutheastSolomonic,Guadalcanal-Nggelic	10	887	-9.61383	160.118	7	MD	129	94	101.979954281996	0.112	Austronesian	AGR	EW	1	Tropical evergreen forest	100	100	Sea	75	363.41	291.15	1957.38
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Micronesian	26	3290	7.346993	151.5986	21	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Micronesian,CentralMicronesian	12	2880	7.638875	149.4287	19	MD	461	696	241.683122257711	0.589	Austronesian	AGR	EW	NA	Sea	100	100	Sea	96.2	NA	NA	NA
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,AdmiraltyIslands	38	2761	-2.09163	147.064	31	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,AdmiraltyIslands,WesternAdmiraltyIslands	1	2215	-1.266667	144.25	4	MD	126	116	326.305177572696	0.598	Austronesian	AGR	EW	NA	Sea	100	100	Sea	82.9	NA	NA	NA
Austronesian,Malayo-Polynesian,Basap-GreaterBarito,GreaterBaritolinkage,Sama-Bajaw	15	999	6.27167	120.536	9	MD	Austronesian,Malayo-Polynesian,Basap-GreaterBarito,GreaterBaritolinkage,Sama-Bajaw,Sulu-Borneo	15	675	6.09061	118.75	7	MD	384	137	198.685578170715	0.613	Austronesian	AGR	EW	NA	Sea	100	100	Sea	95.5	NA	NA	NA
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,SouthHalmahera-WestNewGuinea,CenderawasihBay	82	2984	-1.7543	135.866	19	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,SouthHalmahera-WestNewGuinea,CenderawasihBay,Yapen	16	2067	-1.77301	135.907	12	MD	151	107	5.01490516728569	0.005	Austronesian	AGR	EW	1	Tropical evergreen forest	100	100	Sea	66.7	170.14	163.54	1848
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,SouthHalmahera-WestNewGuinea,CenderawasihBay	82	2984	-1.7543	135.866	19	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,SouthHalmahera-WestNewGuinea,CenderawasihBay,Biakic	5	725	-2.43005	134.556	4	MD	151	94	164.000127886388	0.073	Austronesian	AGR	EW	NA	Sea	100	100	Sea	100	NA	NA	NA
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,SouthHalmahera-WestNewGuinea,RajaAmpat-SouthHalmahera	58	2010	-0.17313	130.327	17	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,SouthHalmahera-WestNewGuinea,RajaAmpat-SouthHalmahera,SouthHalmahera	8	1961	0.59011	128.418	7	MD	119	126	228.861452424819	4.671	Austronesian	AGR	EW	NA	Sea	100	100	Sea	88	NA	NA	NA
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,SouthHalmahera-WestNewGuinea,RajaAmpat-SouthHalmahera	58	2010	-0.17313	130.327	17	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,SouthHalmahera-WestNewGuinea,RajaAmpat-SouthHalmahera,Maya-Matbat	4	1687	-0.2828	130.597	5	MD	119	105	32.4408627994997	0.1	Austronesian	AGR	EW	1	Tropical evergreen forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	124.92	106.57	1869.2
Austronesian,Malayo-Polynesian,GreaterSouthSulawesi,SouthSulawesi,Tamanic-Bugis	2	1021	1.00003	112.975	4	MD	Austronesian,Malayo-Polynesian,GreaterSouthSulawesi,SouthSulawesi,Tamanic-Bugis,Bugis	1	964	-4.47	119.977	2	MD	134	77	988.595496634046	17.344	Austronesian	AGR	EW	NA	Sea	100	1	Tropical & Subtropical Moist Broadleaf Forests 	82.2	NA	NA	NA
Austronesian,Malayo-Polynesian,GreaterSouthSulawesi,SouthSulawesi,NorthernSouthSulawesi	27	436	-3.0811	119.484	16	MD	Austronesian,Malayo-Polynesian,GreaterSouthSulawesi,SouthSulawesi,NorthernSouthSulawesi,Torajic	6	434	-2.97144	119.829	5	MD	94	100	40.2475819981381	20.124	Austronesian	AGR	EW	1	Tropical evergreen forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	946.8	427.93	1955.5
Austronesian,Malayo-Polynesian,Basap-GreaterBarito,GreaterBaritolinkage,SoutheastBarito,Malagasic	36	996	-23.3	47.33	13	MD	Austronesian,Malayo-Polynesian,Basap-GreaterBarito,GreaterBaritolinkage,SoutheastBarito,Malagasic,North-CentralMalagasic	11	627	-19.5907	47.1211	6	MD	236	244	413.484001984845	1.121	Austronesian	AGR	NS	1	Tropical evergreen forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	317.54	247.27	1579
Austronesian,Malayo-Polynesian,Basap-GreaterBarito,GreaterBaritolinkage,SoutheastBarito,Malagasic	36	996	-23.3	47.33	13	MD	Austronesian,Malayo-Polynesian,Basap-GreaterBarito,GreaterBaritolinkage,SoutheastBarito,Malagasic,SouthwesternMalagasic	5	767	-23.9716	45.5937	7	MD	236	132	192.203486106976	0.839	Austronesian	AGR	EW	3	Tropical deciduous forest/woodland	28.6	1	Tropical & Subtropical Moist Broadleaf Forests 	66.7	795.48	170.73	1153.57
Austronesian,Malayo-Polynesian,Celebic,GreaterEasternCelebic,EasternCelebic,SoutheasternCelebic	143	1608	-4.6478	122.872	27	MD	Austronesian,Malayo-Polynesian,Celebic,GreaterEasternCelebic,EasternCelebic,SoutheasternCelebic,Muna-Buton	24	1156	-5.29587	122.968	12	MD	124	137	72.9241574079656	0.161	Austronesian	AGR	NS	2	Tropical semi-deciduous forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	125.47	102.92	1563
Austronesian,Malayo-Polynesian,Celebic,Kaili-Wolio,SouthernKaili-Wolio,IslandKaili-Wolio	2	938	-5.33	122.67	4	MD	Austronesian,Malayo-Polynesian,Celebic,Kaili-Wolio,SouthernKaili-Wolio,IslandKaili-Wolio,Wolio-Kamaru	1	814	-5.15696	123.045	2	MD	98	77	45.816221142175	0.369	Austronesian	AGR	EW	3	Tropical deciduous forest/woodland	85.7	1	Tropical & Subtropical Moist Broadleaf Forests 	100	201.64	150.4	1392.14
Austronesian,Malayo-Polynesian,Celebic,GreaterEasternCelebic,EasternCelebic,SoutheasternCelebic	143	1608	-4.6478	122.872	27	MD	Austronesian,Malayo-Polynesian,Celebic,GreaterEasternCelebic,EasternCelebic,SoutheasternCelebic,Bungku-Tolaki	42	870	-3.412	122.058	15	MD	124	104	164.606078942853	0.223	Austronesian	AGR	NS	2	Tropical semi-deciduous forest	100	100	Sea	77.8	148.1	125.53	1621.98
Austronesian,Malayo-Polynesian,Bima-Lembata,Flores-Sumba-Hawu,Sumba-Hawu,Sumba	14	885	-9.56709	119.4917	9	MD	Austronesian,Malayo-Polynesian,Bima-Lembata,Flores-Sumba-Hawu,Sumba-Hawu,Sumba,Central-EastSumbanese	5	833	-9.63425	119.605	5	MD	87	89	14.5101390133792	0.279	Austronesian	AGR	EW	3	Tropical deciduous forest/woodland	100	2	Tropical & Subtropical Dry Broadleaf Forests 	100	420.96	165.93	1214
Austronesian,Malayo-Polynesian,Timor-Babar,Wetar-Atauro,Wetar,Perai-Tugun-Aputai	2	390	-7.72555	126.7	3	MD	Austronesian,Malayo-Polynesian,Timor-Babar,Wetar-Atauro,Wetar,Perai-Tugun-Aputai,Perai-Aputai	1	192	-7.84732	126.496	2	MD	83	77	26.2676377872259	0.133	Austronesian	AGR	EW	12	Tropical savanna	100	2	Tropical & Subtropical Dry Broadleaf Forests 	100	477.04	264.39	1472
Austronesian,Malayo-Polynesian,Timor-Babar,SouthwestMaluku,Babar,SouthBabar	12	1640	-8.13455	129.873	8	MD	Austronesian,Malayo-Polynesian,Timor-Babar,SouthwestMaluku,Babar,SouthBabar,Masela-SouthBabar	6	1288	-8.13455	129.873	5	MD	83	81	0	0	Austronesian	AGR	NA	NA	Sea	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	NA	NA	NA
Austronesian,Malayo-Polynesian,Timor-Babar,SouthwestMaluku,Babar,SouthBabar	12	1640	-8.13455	129.873	8	MD	Austronesian,Malayo-Polynesian,Timor-Babar,SouthwestMaluku,Babar,SouthBabar,SouthwestBabar	3	1508	-8.01195	129.687	3	MD	83	78	24.6276366376068	0.187	Austronesian	AGR	EW	NA	Sea	100	100	Sea	75	NA	NA	NA
Austronesian,Malayo-Polynesian,Bima-Lembata,Flores-Sumba-Hawu,FloresBarat,CentralFlores-Paluqe	4	833	-8.70513	121.31	8	MD	Austronesian,Malayo-Polynesian,Bima-Lembata,Flores-Sumba-Hawu,FloresBarat,CentralFlores-Paluqe,CentralFlores	3	611	-8.70513	121.31	7	MD	93	90	0	0	Austronesian	AGR	NA	3	Tropical deciduous forest/woodland	100	2	Tropical & Subtropical Dry Broadleaf Forests 	100	471.84	283.37	1194
Austronesian,Malayo-Polynesian,Bima-Lembata,Flores-Sumba-Hawu,Sumba-Hawu,Sumba	14	885	-9.56709	119.4917	9	MD	Austronesian,Malayo-Polynesian,Bima-Lembata,Flores-Sumba-Hawu,Sumba-Hawu,Sumba,Wewewa-Laboya	1	576	-9.70434	119.344	2	MD	87	77	22.2754830224675	0.072	Austronesian	AGR	EW	3	Tropical deciduous forest/woodland	100	2	Tropical & Subtropical Dry Broadleaf Forests 	100	420.96	165.93	1214
Austronesian,Malayo-Polynesian,GreaterCentralPhilippine,CentralPhilippine,Mansakan,WesternMansakan	2	279	6.8126	125.328	3	MD	Austronesian,Malayo-Polynesian,GreaterCentralPhilippine,CentralPhilippine,Mansakan,WesternMansakan,Kagan-Kalagan	1	72	7.10698	125.61	2	MD	89	77	45.2203509611233	0.218	Austronesian	AGR	NS	1	Tropical evergreen forest	100	100	Sea	71.4	472.5	418.43	1625.97
Austronesian,Malayo-Polynesian,GreaterCentralPhilippine,Manobo,CentralandSouthernManobo,SouthManobo	2	827	6.9712	125.175	3	MD	Austronesian,Malayo-Polynesian,GreaterCentralPhilippine,Manobo,CentralandSouthernManobo,SouthManobo,Sarangani-Tasaday-Cotabato	1	761	6.39417	124.234	2	MD	114	77	122.271444772463	1.853	Austronesian	AGR	EW	12	Tropical savanna	50	1	Tropical & Subtropical Moist Broadleaf Forests 	85.7	272.74	242.44	1379.57
Austronesian,Malayo-Polynesian,GreaterCentralPhilippine,Palawanic,SouthernPalawanic,Molbog-Palawan	3	581	8.77013	117.838	4	MD	Austronesian,Malayo-Polynesian,GreaterCentralPhilippine,Palawanic,SouthernPalawanic,Molbog-Palawan,NuclearPalawan	2	462	8.77013	117.838	3	MD	96	83	0	0	Austronesian	AGR	NA	1	Tropical evergreen forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	371.5	368.19	1658
Austronesian,Malayo-Polynesian,NorthBorneoMalayo-Polynesian,Sabahan,SouthwestSabahan,GreaterDusunic	2	1350	5.72467	116.789	20	MD	Austronesian,Malayo-Polynesian,NorthBorneoMalayo-Polynesian,Sabahan,SouthwestSabahan,GreaterDusunic,Bisaya-Lotud	1	942	5.30433	115.512	3	MD	121	96	149.032946885851	0.365	Austronesian	AGR	EW	1	Tropical evergreen forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	35.3	576.85	332.74	1834.22
Austronesian,Malayo-Polynesian,NorthBorneoMalayo-Polynesian,NorthSarawakan,Berawan-LowerBaram,Berawan	2	1396	3.97194	114.565	3	MD	Austronesian,Malayo-Polynesian,NorthBorneoMalayo-Polynesian,NorthSarawakan,Berawan-LowerBaram,Berawan,Central-EastBerawan	1	1064	3.97194	114.565	2	MD	77	77	0	0	Austronesian	AGR	NA	1	Tropical evergreen forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	270.83	205.34	1857
Austronesian,Malayo-Polynesian,NorthBorneoMalayo-Polynesian,NorthSarawakan,Berawan-LowerBaram,LowerBaram	6	1019	4.16535	114.367	5	MD	Austronesian,Malayo-Polynesian,NorthBorneoMalayo-Polynesian,NorthSarawakan,Berawan-LowerBaram,LowerBaram,CentralLowerBaramB	1	683	4.11426	114.029	2	MD	100	77	37.9563228806583	0.113	Austronesian	AGR	EW	1	Tropical evergreen forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	36.86	35.68	1848
Austronesian,Malayo-Polynesian,NorthernLuzon,Meso-Cordilleran,South-CentralCordilleran,SouthernCordilleran	4	1719	16.321	120.9	7	MD	Austronesian,Malayo-Polynesian,NorthernLuzon,Meso-Cordilleran,South-CentralCordilleran,SouthernCordilleran,WestSouthernCordilleran	3	1259	16.30448	120.7863	6	MD	83	89	12.2859038114584	0.027	Austronesian	AGR	EW	2	Tropical semi-deciduous forest	100	3	Tropical & Subtropical Coniferous Forests 	100	816	475.56	1268
Austronesian,Malayo-Polynesian,NorthernLuzon,Meso-Cordilleran,South-CentralCordilleran,CentralCordilleran	30	1083	17.2239	121.091	23	MD	Austronesian,Malayo-Polynesian,NorthernLuzon,Meso-Cordilleran,South-CentralCordilleran,CentralCordilleran,Kalinga-Itneg	4	884	17.3879	121.0365	12	MD	91	94	19.1532322937117	0.096	Austronesian	AGR	NS	1	Tropical evergreen forest	100	3	Tropical & Subtropical Coniferous Forests 	100	884.33	559.99	1370
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,NorthNewGuinealinkage	2273	4014	-5.91639	146.859	105	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,NorthNewGuinealinkage,Ngero-Vitiazlinkage	135	2970	-5.86129	148.825	44	MD	278	123	217.785457113383	0.209	Austronesian	AGR	EW	1	Tropical evergreen forest	100	100	Sea	87.5	1201.66	578.98	1782.23
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,SouthernMelanesian,NewCaledonian	24	4923	-21.096	165.15	33	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,SouthernMelanesian,NewCaledonian,MainlandNewCaledonian	15	3886	-21.0735	164.869	30	MD	143	111	29.2937784262063	0.028	Austronesian	AGR	EW	2	Tropical semi-deciduous forest	60	2	Tropical & Subtropical Dry Broadleaf Forests 	60	294.27	220.26	1272.8
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,NorthernVanuatu	675	2108	-15.25528	167.1389	49	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,NorthernVanuatu,EspirituSanto	208	1709	-15.3498	166.891	29	MD	114	92	28.6218892026046	0.072	Austronesian	AGR	EW	1	Tropical evergreen forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	469.53	326.01	1930
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,CentralPacificlinkage,TokalauFijian	33	1888	-14.27872	-178.1372	43	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,CentralPacificlinkage,TokalauFijian,Polynesian	62	825	-15.6014	-175.64	39	MD	324	928	306.293264907449	0.288	Austronesian	AGR	EW	NA	Sea	100	100	Sea	100	NA	NA	NA
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,PapuanTiplinkage	494	3169	-10.1246	150.172	63	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,PapuanTiplinkage,NuclearPapuanTiplinkage	88	2490	-10.2275	150.373	43	MD	172	108	24.8240822283008	0.037	Austronesian	AGR	EW	1	Tropical evergreen forest	100	100	Sea	75	308.64	278.94	2150
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,CentralVanuatu	693	2482	-16.3579	167.697	57	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,CentralVanuatu,SouthPentecost	5	1188	-15.8839	168.197	4	MD	104	77	75.1220812974365	0.058	Austronesian	AGR	EW	1	Tropical evergreen forest	100	100	Sea	70	176.43	131.07	1922
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,NorthNewGuinealinkage	2273	4014	-5.91639	146.859	105	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,NorthNewGuinealinkage,Schoutenlinkage	36	3007	-3.34608	143.558	16	MD	278	106	464.753009743666	0.462	Austronesian	AGR	EW	1	Tropical evergreen forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	85.4	1672.35	708.19	1669.97
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,CentralVanuatu	693	2482	-16.3579	167.697	57	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,CentralVanuatu,Malakula	167	2050	-16.28	167.5	34	MD	104	82	22.7629574481517	0.053	Austronesian	AGR	EW	1	Tropical evergreen forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	176.43	131.07	1922
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,NorthernVanuatu	675	2108	-15.25528	167.1389	49	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,NorthernVanuatu,Maewo	3	597	-15.0784	168.135	3	MD	114	80	108.81908933913	0.072	Austronesian	AGR	EW	NA	Sea	100	100	Sea	84.6	NA	NA	NA
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,CentralVanuatu	693	2482	-16.3579	167.697	57	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,CentralVanuatu,Epi-Efate	24	2293	-16.7867	168.232	10	MD	104	86	74.4100127921568	0.394	Austronesian	AGR	EW	1	Tropical evergreen forest	100	100	Sea	77.8	176.43	131.07	1922
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,AdmiraltyIslands,EasternAdmiraltyIslands	48	2120	-2.05894	147.085	27	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,AdmiraltyIslands,EasternAdmiraltyIslands,South-EastAdmiralty	2	1474	-2.33367	147.742	5	MD	104	81	79.2240397550691	0.123	Austronesian	AGR	EW	NA	Sea	100	1	Tropical & Subtropical Moist Broadleaf Forests 	50	NA	NA	NA
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Temotu,Reefs-SantaCruz	5	2732	-10.7441	165.887	4	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Temotu,Reefs-SantaCruz,Natugu-Nalogo	1	1389	-10.8	165.8	2	MD	83	77	11.3684432350579	0.008	Austronesian	AGR	EW	NA	Sea	100	100	Sea	66.7	NA	NA	NA
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,AdmiraltyIslands,EasternAdmiraltyIslands	48	2120	-2.05894	147.085	27	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,AdmiraltyIslands,EasternAdmiraltyIslands,Manus	83	1863	-2.05894	147.085	22	MD	104	87	0	0	Austronesian	AGR	NA	NA	Sea	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	NA	NA	NA
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,MesoMelanesianlinkage	146	2948	-5.41042	154.624	69	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,MesoMelanesianlinkage,Willaumezlinkage	1	2835	-5.59931	150.888	4	MD	261	113	414.504370274505	3.668	Austronesian	AGR	EW	NA	Sea	100	100	Sea	69.8	NA	NA	NA
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,NorthNewGuinealinkage	2273	4014	-5.91639	146.859	105	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,NorthNewGuinealinkage,Sarmi-JayapuraBay	12	3821	-2.26271	139.502	13	MD	278	99	912.416800447439	4.728	Austronesian	AGR	EW	1	Tropical evergreen forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	81.7	1186.61	471.24	1697.8
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,SoutheastSolomonic,Guadalcanal-Nggelic	10	887	-9.61383	160.118	7	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,SoutheastSolomonic,Guadalcanal-Nggelic,NuclearGuadalcanal-Nggelic	6	813	-9.4791	159.917	5	MD	94	91	26.6799886291362	0.361	Austronesian	AGR	EW	1	Tropical evergreen forest	100	1	Tropical & Subtropical Moist Broadleaf Forests 	100	527.14	402.24	2049
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Micronesian,CentralMicronesian	12	2880	7.638875	149.4287	19	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Micronesian,CentralMicronesian,WesternMicronesian	11	2027	7.638875	149.4287	18	MD	696	386	0	0	Austronesian	AGR	NA	NA	Sea	100	100	Sea	100	NA	NA	NA
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,CentralVanuatu	693	2482	-16.3579	167.697	57	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,CentralVanuatu,Ambrym	12	1617	-16.2696	168.013	7	MD	104	82	35.1624944824536	0.041	Austronesian	AGR	EW	1	Tropical evergreen forest	100	100	Sea	66.7	176.43	131.07	1922
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,SouthernMelanesian,NewCaledonian	24	4923	-21.096	165.15	33	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,SouthernMelanesian,NewCaledonian,LoyaltyIslands	3	3159	-20.8892	167.229	3	MD	143	92	217.293444186128	0.123	Austronesian	AGR	EW	NA	Sea	100	100	Sea	83.3	NA	NA	NA
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,NorthernVanuatu	675	2108	-15.25528	167.1389	49	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,NorthernVanuatu,Ambae	1	650	-15.3523	167.89	2	MD	114	77	81.3670960248715	0.056	Austronesian	AGR	EW	NA	Sea	100	100	Sea	90	NA	NA	NA
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,NorthernVanuatu	675	2108	-15.25528	167.1389	49	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,NorthernVanuatu,Torres-Bankslinkage	88	1395	-13.90568	167.4514	14	MD	114	93	153.962645223959	0.216	Austronesian	AGR	NS	1	Tropical evergreen forest	100	100	Sea	94.1	469.53	326.01	1930
Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,SouthernMelanesian,SouthernVanuatu	17	3154	-19.3733	169.303	9	MD	Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,SouthernMelanesian,SouthernVanuatu,Tanna	6	1938	-19.5019	169.381	5	MD	78	81	16.4918986167127	0.014	Austronesian	AGR	NS	NA	Sea	100	1	Tropical & Subtropical Moist Broadleaf Forests 	50	NA	NA	NA
